Flow ID,Completion Time,ReceivedBytes,PacketsSent
3695,24775728894,2016000,522
3699,24651678157,2016000,520
3703,24457086524,2016000,516
3707,24799429827,2016000,524
3711,24495394756,2016000,518
3715,24522282208,2016000,518
3719,24786200929,2016000,524
3723,24492603539,2016000,517
3727,24564446414,2016000,518
3731,25099373206,2016000,529
3735,24729516713,2016000,522
3739,24730980934,2016000,522
3743,25161651662,2016000,531
3747,24230951652,2016000,511
3751,24375945385,2016000,514
3755,24911605233,2016000,525
3759,24301321390,2016000,513
3763,24075468894,2016000,508
3767,25023838584,2016000,528
3771,24478916252,2016000,516
3775,24715890828,2016000,521
3779,24120908029,2016000,509
3783,24772229203,2016000,521
3787,24455937420,2016000,515
3791,25384852641,2016000,536
3795,24025923613,2016000,506
3799,24633356179,2016000,520
3803,24517881140,2016000,517
3807,25210618628,2016000,532
3811,25691018122,2016000,543
3815,24889156623,2016000,525
3819,24221767258,2016000,511
3823,24455709213,2016000,515
3827,24795778194,2016000,523
3831,25036342706,2016000,528
3835,24602967543,2016000,519
3839,24278055237,2016000,512
3843,24704467923,2016000,522
3847,25086618077,2016000,529
3851,25007717968,2016000,527
3855,25176751090,2016000,530
3859,25069742981,2016000,528
3863,25032008703,2016000,527
3867,24683629177,2016000,521
3871,25516096669,2016000,537
3875,24346177992,2016000,513
3879,24942569358,2016000,526
3883,25588469017,2016000,540
3887,24239001004,2016000,511
3891,24520180819,2016000,517
3895,24020074313,2016000,507
3899,24686868181,2016000,520
3903,24417534848,2016000,515
3907,24528750806,2016000,517
3911,24818332665,2016000,523
3915,24026678367,2016000,507
3919,24722222241,2016000,522
3923,25820947421,2016000,545
3927,24629251474,2016000,520
3931,24522017948,2016000,518
3935,24684105691,2016000,520
3939,24490300134,2016000,517
3943,25643318167,2016000,541
3947,27014399347,2016000,568
3951,24938726402,2016000,526
3955,25002217651,2016000,527
3959,24736608931,2016000,522
3963,25322736480,2016000,534
3967,24560929008,2016000,518
3971,24665304812,2016000,521
3975,24479681709,2016000,517
3979,24608420869,2016000,520
3983,26295881350,2016000,555
3987,24359799633,2016000,514
3991,24582555576,2016000,519
3995,25189044528,2016000,532
3999,24695322785,2016000,521
4003,25266246256,2016000,533
4007,24503455745,2016000,517
4011,24327735064,2016000,513
4015,25152051190,2016000,530
4019,24193705274,2016000,510
4023,25094864910,2016000,529
4027,24500689444,2016000,517
4031,24726936531,2016000,522
4035,24706831097,2016000,521
4039,24588728684,2016000,519
4043,24974413811,2016000,526
4047,24637147084,2016000,520
4051,24901495828,2016000,526
4055,24308898655,2016000,513
4059,24459630034,2016000,517
4063,24750115128,2016000,522
4067,24374025288,2016000,515
4071,25688603139,2016000,541
4075,23938370308,2016000,505
4079,24666250326,2016000,520
4083,24573779402,2016000,518
4087,24247099176,2016000,511
4091,24894556383,2016000,525
4095,24906697162,2016000,525
4099,24677829707,2016000,520
4103,24360163867,2016000,514
4107,26467491902,2016000,558
4111,24918418679,2016000,525
4115,24650715203,2016000,519
4119,24374587760,2016000,515
4123,24562819937,2016000,518
4127,24680171475,2016000,520
4131,24327393166,2016000,512
4135,24369356560,2016000,513
4139,24708505371,2016000,521
4143,24483744407,2016000,516
4147,24920082108,2016000,526
4151,25325156085,2016000,534
4155,24677904476,2016000,521
4159,24856236538,2016000,524
4163,25140229642,2016000,529
4167,24099324075,2016000,509
4171,26123405488,2016000,551
4175,25084448756,2016000,530
4179,25071415979,2016000,528
4183,24249635155,2016000,511
4187,24589108841,2016000,519
4191,25244376326,2016000,532
4195,25597054873,2016000,541
4199,25052252466,2016000,528
4203,24543473224,2016000,518
4207,25264916880,2016000,533
4211,24499282038,2016000,516
4215,25177032989,2016000,531
4219,25244442426,2016000,532
4223,24104859590,2016000,510
4227,24448279924,2016000,516
4231,24745140798,2016000,522
4235,24645834432,2016000,520
4239,25227083739,2016000,532
4243,24701364811,2016000,521
4247,24444318128,2016000,515
4251,25371231516,2016000,535
4255,24492728564,2016000,517
4259,24500008999,2016000,517
4263,25054212163,2016000,530
4267,25008743295,2016000,528
4271,25129131224,2016000,530
4275,26138008584,2016000,553
4279,24678459928,2016000,521
4283,24139149208,2016000,510
4287,24982090717,2016000,527
4291,24535283507,2016000,517
4295,24642947595,2016000,520
4299,24496558348,2016000,517
4303,24534704243,2016000,518
4307,24703672885,2016000,521
4311,24476431375,2016000,515
4315,25224355849,2016000,532
4319,24743705050,2016000,522
4323,24398248948,2016000,514
4327,24929427944,2016000,526
4331,24732974065,2016000,521
4335,24758165870,2016000,522
4339,24862013770,2016000,524
4343,25291759545,2016000,534
4347,24611861241,2016000,519
4351,25492867963,2016000,537
4355,24534739808,2016000,516
4359,25508798249,2016000,538
4363,25367822297,2016000,535
4367,24905039246,2016000,526
4371,24421780798,2016000,515
4375,24730000992,2016000,521
4379,25449217744,2016000,536
4383,25731357326,2016000,543
4387,24325750438,2016000,513
4391,24156067537,2016000,510
4395,25290189773,2016000,534
4399,25412271798,2016000,535
4403,24878713909,2016000,524
4407,23965908368,2016000,505
4411,24290003983,2016000,512
4415,24989601399,2016000,528
4419,25691689957,2016000,542
4423,24200461753,2016000,510
4427,24490986964,2016000,517
4431,24056146171,2016000,508
4435,24988491827,2016000,527
4439,24684045015,2016000,520
4443,25976959127,2016000,549
4447,24734343726,2016000,521
4451,25265610270,2016000,532
4455,24365683899,2016000,515
4459,24490359621,2016000,517
4463,24994712170,2016000,527
4467,25432683655,2016000,536
4471,24791334982,2016000,523
4475,25163007356,2016000,530
4479,24223202597,2016000,511
4483,24691108151,2016000,522
4487,24903740474,2016000,526
4491,24556884354,2016000,518
4495,24543281721,2016000,517
4499,24912244257,2016000,526
4503,25086646041,2016000,529
4507,24707091265,2016000,521
4511,24604238105,2016000,520
4515,24681997777,2016000,521
4519,24617891651,2016000,519
4523,24567473228,2016000,518
4527,24823191477,2016000,525
4531,24222536848,2016000,511
4535,25692121079,2016000,542
4539,24980170591,2016000,526
4543,24360059744,2016000,514
4547,24708757694,2016000,521
4551,24905844803,2016000,525
4555,25275785203,2016000,534
4559,24288844184,2016000,513
4563,24149782788,2016000,509
4567,24882164373,2016000,523
4571,25082004177,2016000,529
4575,24062844000,2016000,507
4579,24544657926,2016000,518
4583,25240595941,2016000,531
4587,24450890211,2016000,516
4591,24773129537,2016000,523
4595,25673240196,2016000,542
4599,24724626684,2016000,522
4603,25296953759,2016000,533
4607,24798650782,2016000,523
4611,27495432097,2016000,580
4615,25303383916,2016000,533
4619,25531467949,2016000,538
4623,24224974048,2016000,510
4627,24271936501,2016000,512
4631,25714390295,2016000,542
4635,24682145868,2016000,520
4639,24585612546,2016000,518
4643,24664683456,2016000,521
4647,24444639465,2016000,515
4651,25213059972,2016000,532
4655,24740012559,2016000,521
4659,24634043532,2016000,520
4663,24341108726,2016000,513
4667,25355449452,2016000,535
4671,25916797350,2016000,546
4675,24383650598,2016000,514
4679,25217552473,2016000,532
4683,25302967502,2016000,533
4687,24632269720,2016000,519
4691,25019555738,2016000,528
4695,24323541140,2016000,513
4699,24226264769,2016000,511
4703,24364949186,2016000,515
4707,24887598274,2016000,523
4711,25549642072,2016000,539
4715,24878809237,2016000,525
4719,25517100540,2016000,538
4723,24949186224,2016000,527
4727,25082430901,2016000,529
4731,25484237777,2016000,537
4735,24060522182,2016000,508
4739,24376188782,2016000,514
4743,24203713473,2016000,511
4747,24873057642,2016000,524
4751,24210648839,2016000,511
4755,24302674681,2016000,513
4759,24999017108,2016000,528
4763,25032525165,2016000,528
4767,24321228664,2016000,512
4771,26048354549,2016000,550
4775,24073198968,2016000,508
4779,24672749786,2016000,520
4783,24587691600,2016000,519
4787,24801477573,2016000,523
4791,24365586933,2016000,513
4795,25217339479,2016000,532
4799,25583727474,2016000,539
4803,24629699930,2016000,519
4807,25205899390,2016000,531
4811,24416594465,2016000,515
4815,24586923612,2016000,518
4819,24598574018,2016000,519
4823,24138649868,2016000,509
4827,23993429864,2016000,506
4831,25609045189,2016000,541
4835,24310780508,2016000,513
4839,25136950954,2016000,529
4843,25604438200,2016000,540
4847,25839925537,2016000,544
4851,24582126360,2016000,518
4855,25116444616,2016000,530
4859,24635928534,2016000,520
4863,24580973433,2016000,518
4867,24697052015,2016000,521
4871,25203513415,2016000,532
4875,24710127320,2016000,521
4879,26392765487,2016000,557
4883,24497466108,2016000,517
4887,24545093688,2016000,518
4891,25210975058,2016000,532
4895,24477855877,2016000,517
4899,24621667002,2016000,518
4903,24322187183,2016000,513
4907,25383877254,2016000,536
4911,24272045737,2016000,512
4915,26637271882,2016000,561
4919,24785021764,2016000,522
